symbol,open,high,low,close,volume,timestamp
GOOG,201.12,201.142,201.04,201.14,9925,2025-01-21T13:44:00.000000Z
GOOG,201.0003,201.15,201.0003,201.13,11181,2025-01-21T13:43:00.000000Z
GOOG,200.99,201.0399,200.95,201.01,8546,2025-01-21T13:42:00.000000Z
GOOG,201.07,201.0799,201.0,201.02,13643,2025-01-21T13:41:00.000000Z
GOOG,201.04,201.08,201.04,201.07,7260,2025-01-21T13:40:00.000000Z
GOOG,201.06,201.08,201.02,201.0201,9590,2025-01-21T13:39:00.000000Z
GOOG,200.96,201.06,200.93,201.06,18075,2025-01-21T13:38:00.000000Z
GOOG,201.1,201.11,200.98,200.98,25076,2025-01-21T13:37:00.000000Z
GOOG,201.108,201.16,201.0301,201.12,18606,2025-01-21T13:36:00.000000Z
GOOG,201.014,201.12,201.014,201.11,13389,2025-01-21T13:35:00.000000Z
GOOG,201.07,201.07,200.95,200.9996,12649,2025-01-21T13:34:00.000000Z
GOOG,201.13,201.135,201.05,201.09,11183,2025-01-21T13:33:00.000000Z
GOOG,201.14,201.1778,201.1,201.13,12993,2025-01-21T13:32:00.000000Z
GOOG,201.05,201.17,201.05,201.13,15470,2025-01-21T13:31:00.000000Z
GOOG,201.1,201.115,201.05,201.06,16939,2025-01-21T13:30:00.000000Z
GOOG,201.01,201.1097,200.975,201.09,10534,2025-01-21T13:29:00.000000Z
GOOG,201.155,201.155,201.01,201.01,11566,2025-01-21T13:28:00.000000Z
GOOG,201.07,201.17,201.07,201.12,20458,2025-01-21T13:27:00.000000Z
GOOG,201.04,201.165,201.03,201.085,16888,2025-01-21T13:26:00.000000Z
GOOG,201.0554,201.08,201.03,201.04,13224,2025-01-21T13:25:00.000000Z
GOOG,201.035,201.08,200.94,201.04,8796,2025-01-21T13:24:00.000000Z
GOOG,201.105,201.16,201.015,201.03,9795,2025-01-21T13:23:00.000000Z
GOOG,201.07,201.12,201.06,201.11,9078,2025-01-21T13:22:00.000000Z
GOOG,201.0909,201.1,200.9514,201.06,13015,2025-01-21T13:21:00.000000Z
GOOG,201.06,201.11,201.04,201.1,10252,2025-01-21T13:20:00.000000Z
GOOG,201.22,201.22,201.04,201.05,12843,2025-01-21T13:19:00.000000Z
GOOG,201.31,201.31,201.21,201.23,12924,2025-01-21T13:18:00.000000Z
GOOG,201.35,201.4,201.2868,201.2868,23982,2025-01-21T13:17:00.000000Z
GOOG,201.31,201.37,201.26,201.344,57204,2025-01-21T13:16:00.000000Z
GOOG,201.27,201.3,201.24,201.2801,8690,2025-01-21T13:15:00.000000Z
GOOG,201.26,201.28,201.22,201.2507,11100,2025-01-21T13:14:00.000000Z
GOOG,201.18,201.27,201.16,201.2674,15094,2025-01-21T13:13:00.000000Z
GOOG,201.1147,201.21,201.1109,201.175,10616,2025-01-21T13:12:00.000000Z
GOOG,201.33,201.33,201.11,201.11,12457,2025-01-21T13:11:00.000000Z
GOOG,201.25,201.33,201.2,201.33,13766,2025-01-21T13:10:00.000000Z
GOOG,201.375,201.39,201.22,201.24,15429,2025-01-21T13:09:00.000000Z
GOOG,201.365,201.3863,201.32,201.375,15092,2025-01-21T13:08:00.000000Z
GOOG,201.3699,201.39,201.34,201.3626,13920,2025-01-21T13:07:00.000000Z
GOOG,201.35,201.38,201.31,201.36,29828,2025-01-21T13:06:00.000000Z
GOOG,201.345,201.45,201.3,201.34,24844,2025-01-21T13:05:00.000000Z
GOOG,201.28,201.34,201.27,201.34,11031,2025-01-21T13:04:00.000000Z
GOOG,201.28,201.28,201.2,201.25,10106,2025-01-21T13:03:00.000000Z
GOOG,201.3458,201.41,201.28,201.28,10847,2025-01-21T13:02:00.000000Z
GOOG,201.32,201.4081,201.3151,201.345,11648,2025-01-21T13:01:00.000000Z
GOOG,201.25,201.32,201.21,201.32,9437,2025-01-21T13:00:00.000000Z
GOOG,201.29,201.38,201.24,201.25,26000,2025-01-21T12:59:00.000000Z
GOOG,201.22,201.3,201.22,201.29,17277,2025-01-21T12:58:00.000000Z
GOOG,201.255,201.255,201.2,201.2193,12059,2025-01-21T12:57:00.000000Z
GOOG,201.22,201.26,201.2,201.26,10841,2025-01-21T12:56:00.000000Z
GOOG,201.25,201.26,201.15,201.215,17265,2025-01-21T12:55:00.000000Z
GOOG,201.25,201.265,201.21,201.235,9248,2025-01-21T12:54:00.000000Z
GOOG,201.3301,201.3301,201.21,201.24,9546,2025-01-21T12:53:00.000000Z
GOOG,201.46,201.5,201.31,201.35,17615,2025-01-21T12:52:00.000000Z
GOOG,201.39,201.45,201.38,201.43,10092,2025-01-21T12:51:00.000000Z
GOOG,201.24,201.455,201.24,201.3951,15188,2025-01-21T12:50:00.000000Z
GOOG,201.27,201.27,201.19,201.25,16915,2025-01-21T12:49:00.000000Z
GOOG,201.3299,201.3299,201.22,201.26,23809,2025-01-21T12:48:00.000000Z
GOOG,201.3741,201.39,201.26,201.33,14194,2025-01-21T12:47:00.000000Z
GOOG,201.37,201.42,201.32,201.36,10720,2025-01-21T12:46:00.000000Z
GOOG,201.33,201.36,201.25,201.36,12690,2025-01-21T12:45:00.000000Z
GOOG,201.31,201.35,201.26,201.34,14995,2025-01-21T12:44:00.000000Z
GOOG,201.315,201.325,201.25,201.3,15941,2025-01-21T12:43:00.000000Z
GOOG,201.24,201.33,201.2,201.31,13198,2025-01-21T12:42:00.000000Z
GOOG,201.23,201.28,201.2,201.24,9882,2025-01-21T12:41:00.000000Z
GOOG,201.2142,201.28,201.2142,201.25,8478,2025-01-21T12:40:00.000000Z
GOOG,201.245,201.31,201.2,201.22,18530,2025-01-21T12:39:00.000000Z
GOOG,201.205,201.28,201.2,201.224,16354,2025-01-21T12:38:00.000000Z
GOOG,201.2,201.24,201.15,201.24,16772,2025-01-21T12:37:00.000000Z
GOOG,201.2123,201.25,201.16,201.22,14175,2025-01-21T12:36:00.000000Z
GOOG,201.45,201.45,201.24,201.24,18623,2025-01-21T12:35:00.000000Z
GOOG,201.425,201.48,201.36,201.455,22558,2025-01-21T12:34:00.000000Z
GOOG,201.345,201.47,201.26,201.4175,39199,2025-01-21T12:33:00.000000Z
GOOG,201.25,201.395,201.25,201.34,32069,2025-01-21T12:32:00.000000Z
GOOG,201.18,201.2788,201.18,201.225,52494,2025-01-21T12:31:00.000000Z
GOOG,201.11,201.22,201.1,201.1613,13533,2025-01-21T12:30:00.000000Z
GOOG,201.06,201.17,201.05,201.09,17300,2025-01-21T12:29:00.000000Z
GOOG,201.01,201.15,201.005,201.07,43938,2025-01-21T12:28:00.000000Z
GOOG,200.96,201.04,200.88,201.0,51829,2025-01-21T12:27:00.000000Z
GOOG,200.82,201.0,200.815,200.97,34549,2025-01-21T12:26:00.000000Z
GOOG,200.781,200.86,200.771,200.81,19755,2025-01-21T12:25:00.000000Z
GOOG,200.77,200.85,200.7603,200.785,23418,2025-01-21T12:24:00.000000Z
GOOG,200.69,200.75,200.65,200.74,20263,2025-01-21T12:23:00.000000Z
GOOG,200.55,200.7,200.55,200.69,18213,2025-01-21T12:22:00.000000Z
GOOG,200.55,200.61,200.51,200.5386,53403,2025-01-21T12:21:00.000000Z
GOOG,200.54,200.6,200.51,200.55,23768,2025-01-21T12:20:00.000000Z
GOOG,200.535,200.61,200.525,200.5319,19347,2025-01-21T12:19:00.000000Z
GOOG,200.61,200.67,200.53,200.53,16078,2025-01-21T12:18:00.000000Z
GOOG,200.5327,200.61,200.5,200.61,13257,2025-01-21T12:17:00.000000Z
GOOG,200.59,200.61,200.48,200.5103,14242,2025-01-21T12:16:00.000000Z
GOOG,200.62,200.66,200.53,200.55,20684,2025-01-21T12:15:00.000000Z
GOOG,200.5601,200.69,200.5601,200.61,13700,2025-01-21T12:14:00.000000Z
GOOG,200.52,200.58,200.51,200.56,24047,2025-01-21T12:13:00.000000Z
GOOG,200.56,200.65,200.51,200.51,17802,2025-01-21T12:12:00.000000Z
GOOG,200.51,200.58,200.51,200.57,12872,2025-01-21T12:11:00.000000Z
GOOG,200.43,200.52,200.42,200.5,32367,2025-01-21T12:10:00.000000Z
GOOG,200.48,200.51,200.42,200.42,13466,2025-01-21T12:09:00.000000Z
GOOG,200.505,200.5147,200.46,200.46,9603,2025-01-21T12:08:00.000000Z
GOOG,200.42,200.5,200.39,200.5,12895,2025-01-21T12:07:00.000000Z
GOOG,200.41,200.46,200.35,200.39,16463,2025-01-21T12:06:00.000000Z
GOOG,200.44,200.48,200.4,200.4172,15723,2025-01-21T12:05:00.000000Z
GOOG,200.46,200.49,200.43,200.46,15261,2025-01-21T12:04:00.000000Z
GOOG,200.46,200.51,200.4,200.47,19383,2025-01-21T12:03:00.000000Z
GOOG,200.39,200.49,200.3853,200.46,38847,2025-01-21T12:02:00.000000Z
GOOG,200.48,200.5,200.37,200.382,21174,2025-01-21T12:01:00.000000Z
GOOG,200.735,200.735,200.375,200.48,27078,2025-01-21T12:00:00.000000Z
GOOG,200.73,200.76,200.67,200.75,20533,2025-01-21T11:59:00.000000Z
GOOG,200.51,200.77,200.51,200.74,19695,2025-01-21T11:58:00.000000Z
GOOG,200.54,200.61,200.49,200.5,21961,2025-01-21T11:57:00.000000Z
GOOG,200.5,200.59,200.48,200.51,23256,2025-01-21T11:56:00.000000Z
GOOG,200.43,200.5,200.41,200.495,33296,2025-01-21T11:55:00.000000Z
GOOG,200.42,200.43,200.33,200.43,46086,2025-01-21T11:54:00.000000Z
GOOG,200.44,200.45,200.38,200.42,25766,2025-01-21T11:53:00.000000Z
GOOG,200.39,200.44,200.29,200.43,23528,2025-01-21T11:52:00.000000Z
GOOG,200.09,200.395,200.09,200.39,23154,2025-01-21T11:51:00.000000Z
GOOG,200.04,200.08,199.99,200.08,21988,2025-01-21T11:50:00.000000Z
GOOG,199.83,200.04,199.83,200.04,37170,2025-01-21T11:49:00.000000Z
GOOG,199.8,199.83,199.77,199.82,41015,2025-01-21T11:48:00.000000Z
GOOG,199.6456,199.8,199.6456,199.8,28183,2025-01-21T11:47:00.000000Z
GOOG,199.64,199.6854,199.59,199.655,15656,2025-01-21T11:46:00.000000Z
GOOG,199.64,199.69,199.59,199.6407,14742,2025-01-21T11:45:00.000000Z
GOOG,199.735,199.7979,199.64,199.655,14890,2025-01-21T11:44:00.000000Z
GOOG,199.82,199.98,199.6523,199.73,67310,2025-01-21T11:43:00.000000Z
GOOG,199.76,199.82,199.627,199.79,64418,2025-01-21T11:42:00.000000Z
GOOG,199.6,199.77,199.5201,199.77,48050,2025-01-21T11:41:00.000000Z
GOOG,199.58,199.67,199.5735,199.6,12233,2025-01-21T11:40:00.000000Z
GOOG,199.63,199.67,199.5414,199.57,13951,2025-01-21T11:39:00.000000Z
GOOG,199.55,199.74,199.54,199.645,27042,2025-01-21T11:38:00.000000Z
GOOG,199.505,199.59,199.44,199.535,24997,2025-01-21T11:37:00.000000Z
GOOG,199.79,199.8,199.48,199.5001,50559,2025-01-21T11:36:00.000000Z
GOOG,199.81,199.92,199.75,199.8,37428,2025-01-21T11:35:00.000000Z
GOOG,199.79,199.81,199.74,199.8,16313,2025-01-21T11:34:00.000000Z
GOOG,199.87,199.87,199.7504,199.7991,17633,2025-01-21T11:33:00.000000Z
GOOG,199.935,199.96,199.88,199.88,13363,2025-01-21T11:32:00.000000Z
GOOG,199.8518,199.99,199.8344,199.935,17930,2025-01-21T11:31:00.000000Z
GOOG,199.88,199.9661,199.82,199.86,18205,2025-01-21T11:30:00.000000Z
GOOG,199.985,199.9919,199.82,199.89,13052,2025-01-21T11:29:00.000000Z
GOOG,199.9699,199.97,199.87,199.96,22038,2025-01-21T11:28:00.000000Z
GOOG,200.12,200.13,199.93,199.96,22299,2025-01-21T11:27:00.000000Z
GOOG,200.0265,200.1699,200.02,200.112,16920,2025-01-21T11:26:00.000000Z
GOOG,200.2074,200.2074,199.97,200.02,41561,2025-01-21T11:25:00.000000Z
GOOG,200.3,200.31,200.06,200.19,37400,2025-01-21T11:24:00.000000Z
GOOG,200.32,200.4099,200.27,200.31,14462,2025-01-21T11:23:00.000000Z
GOOG,200.49,200.49,200.292,200.325,18793,2025-01-21T11:22:00.000000Z
GOOG,200.37,200.5099,200.31,200.5099,14794,2025-01-21T11:21:00.000000Z
GOOG,200.42,200.445,200.29,200.34,21989,2025-01-21T11:20:00.000000Z
GOOG,200.43,200.44,200.38,200.411,11368,2025-01-21T11:19:00.000000Z
GOOG,200.64,200.64,200.4,200.405,21546,2025-01-21T11:18:00.000000Z
GOOG,200.575,200.67,200.52,200.65,13399,2025-01-21T11:17:00.000000Z
GOOG,200.58,200.64,200.54,200.585,12098,2025-01-21T11:16:00.000000Z
GOOG,200.55,200.67,200.53,200.6,26327,2025-01-21T11:15:00.000000Z
GOOG,200.62,200.67,200.56,200.56,18598,2025-01-21T11:14:00.000000Z
GOOG,200.59,200.665,200.5,200.63,13996,2025-01-21T11:13:00.000000Z
GOOG,200.8357,200.8951,200.55,200.61,8913,2025-01-21T11:12:00.000000Z
GOOG,200.895,200.9401,200.74,200.85,12575,2025-01-21T11:11:00.000000Z
GOOG,200.82,200.95,200.79,200.91,42942,2025-01-21T11:10:00.000000Z
GOOG,200.835,200.87,200.8,200.84,13366,2025-01-21T11:09:00.000000Z
GOOG,200.78,200.86,200.74,200.815,14862,2025-01-21T11:08:00.000000Z
GOOG,200.755,200.78,200.61,200.78,18899,2025-01-21T11:07:00.000000Z
GOOG,200.45,200.77,200.44,200.7401,17996,2025-01-21T11:06:00.000000Z
GOOG,200.37,200.54,200.37,200.45,11830,2025-01-21T11:05:00.000000Z
GOOG,200.3785,200.51,200.35,200.4,21832,2025-01-21T11:04:00.000000Z
GOOG,200.28,200.4234,200.24,200.36,13122,2025-01-21T11:03:00.000000Z
GOOG,200.3,200.35,200.24,200.255,18959,2025-01-21T11:02:00.000000Z
GOOG,200.2982,200.4163,200.17,200.315,18103,2025-01-21T11:01:00.000000Z
GOOG,200.655,200.67,200.28,200.29,24058,2025-01-21T11:00:00.000000Z
GOOG,200.68,200.77,200.6,200.65,21637,2025-01-21T10:59:00.000000Z
GOOG,200.4378,200.69,200.43,200.66,18076,2025-01-21T10:58:00.000000Z
GOOG,200.55,200.55,200.41,200.47,15718,2025-01-21T10:57:00.000000Z
GOOG,200.48,200.57,200.41,200.565,15935,2025-01-21T10:56:00.000000Z
GOOG,200.68,200.68,200.47,200.48,15735,2025-01-21T10:55:00.000000Z
GOOG,200.59,200.74,200.47,200.695,24799,2025-01-21T10:54:00.000000Z
GOOG,200.65,200.65,200.53,200.63,17954,2025-01-21T10:53:00.000000Z
GOOG,200.7415,200.7415,200.53,200.65,12899,2025-01-21T10:52:00.000000Z
GOOG,200.8275,200.87,200.68,200.72,23692,2025-01-21T10:51:00.000000Z
GOOG,200.88,200.91,200.76,200.8299,25115,2025-01-21T10:50:00.000000Z
GOOG,201.15,201.15,200.82,200.86,19922,2025-01-21T10:49:00.000000Z
GOOG,201.0004,201.23,201.0004,201.1763,16619,2025-01-21T10:48:00.000000Z
GOOG,200.9041,201.0991,200.77,200.99,23577,2025-01-21T10:47:00.000000Z
GOOG,201.17,201.17,200.87,200.9,29014,2025-01-21T10:46:00.000000Z
GOOG,201.4129,201.475,201.15,201.15,32155,2025-01-21T10:45:00.000000Z
GOOG,201.42,201.55,201.4,201.4,15651,2025-01-21T10:44:00.000000Z
GOOG,201.51,201.582,201.42,201.43,22400,2025-01-21T10:43:00.000000Z
GOOG,201.57,201.61,201.43,201.5,25532,2025-01-21T10:42:00.000000Z
GOOG,201.42,201.58,201.28,201.58,46025,2025-01-21T10:41:00.000000Z
GOOG,201.31,201.43,201.26,201.42,32038,2025-01-21T10:40:00.000000Z
GOOG,201.41,201.48,201.26,201.34,24323,2025-01-21T10:39:00.000000Z
GOOG,201.42,201.42,201.21,201.37,32732,2025-01-21T10:38:00.000000Z
GOOG,201.605,201.605,201.38,201.45,26497,2025-01-21T10:37:00.000000Z
GOOG,201.38,201.61,201.31,201.61,19821,2025-01-21T10:36:00.000000Z
GOOG,201.42,201.545,201.38,201.45,22530,2025-01-21T10:35:00.000000Z
GOOG,201.8,201.84,201.365,201.42,45729,2025-01-21T10:34:00.000000Z
GOOG,201.41,201.8,201.39,201.79,37286,2025-01-21T10:33:00.000000Z
GOOG,201.39,201.5398,201.36,201.41,43753,2025-01-21T10:32:00.000000Z
GOOG,201.67,201.67,201.3,201.4,36915,2025-01-21T10:31:00.000000Z
GOOG,201.72,201.797,201.53,201.67,42779,2025-01-21T10:30:00.000000Z
GOOG,201.57,201.773,201.57,201.72,25743,2025-01-21T10:29:00.000000Z
GOOG,201.31,201.6,201.31,201.56,35152,2025-01-21T10:28:00.000000Z
GOOG,201.28,201.37,201.22,201.295,14692,2025-01-21T10:27:00.000000Z
GOOG,201.47,201.52,201.2,201.27,20805,2025-01-21T10:26:00.000000Z
GOOG,201.45,201.66,201.39,201.45,66442,2025-01-21T10:25:00.000000Z
GOOG,201.26,201.549,201.26,201.39,48672,2025-01-21T10:24:00.000000Z
GOOG,201.31,201.32,201.2185,201.235,19940,2025-01-21T10:23:00.000000Z
GOOG,201.39,201.41,201.19,201.29,27547,2025-01-21T10:22:00.000000Z
GOOG,201.3,201.38,201.23,201.38,18511,2025-01-21T10:21:00.000000Z
GOOG,200.98,201.3299,200.89,201.28,49782,2025-01-21T10:20:00.000000Z
GOOG,200.82,201.1,200.82,201.04,48856,2025-01-21T10:19:00.000000Z
GOOG,200.42,200.83,200.41,200.83,58743,2025-01-21T10:18:00.000000Z
GOOG,200.57,200.6,200.31,200.41,33501,2025-01-21T10:17:00.000000Z
GOOG,200.05,200.58,200.03,200.58,53385,2025-01-21T10:16:00.000000Z
GOOG,200.08,200.09,199.75,200.01,64947,2025-01-21T10:15:00.000000Z
GOOG,200.2,200.28,200.0,200.04,117149,2025-01-21T10:14:00.000000Z
GOOG,200.425,200.425,200.08,200.2,54203,2025-01-21T10:13:00.000000Z
GOOG,200.69,200.69,200.37,200.4299,48926,2025-01-21T10:12:00.000000Z
GOOG,201.1899,201.3599,200.66,200.7,50576,2025-01-21T10:11:00.000000Z
GOOG,201.35,201.52,201.0904,201.1301,44504,2025-01-21T10:10:00.000000Z
GOOG,201.23,201.37,201.1,201.36,43987,2025-01-21T10:09:00.000000Z
GOOG,201.09,201.2494,200.97,201.19,53168,2025-01-21T10:08:00.000000Z
GOOG,201.04,201.04,200.83,201.03,22135,2025-01-21T10:07:00.000000Z
GOOG,201.2,201.24,200.95,201.053,41544,2025-01-21T10:06:00.000000Z
GOOG,201.08,201.2,200.9,201.185,61923,2025-01-21T10:05:00.000000Z
GOOG,201.09,201.23,201.07,201.09,74712,2025-01-21T10:04:00.000000Z
GOOG,200.89,201.09,200.83,201.08,29690,2025-01-21T10:03:00.000000Z
GOOG,201.18,201.18,200.672,200.88,37957,2025-01-21T10:02:00.000000Z
GOOG,201.0235,201.28,201.0,201.19,63745,2025-01-21T10:01:00.000000Z
GOOG,200.975,201.105,200.72,201.01,44016,2025-01-21T10:00:00.000000Z
GOOG,200.74,201.1,200.74,200.98,62302,2025-01-21T09:59:00.000000Z
GOOG,200.7479,200.95,200.67,200.72,33307,2025-01-21T09:58:00.000000Z
GOOG,200.89,200.93,200.68,200.72,44904,2025-01-21T09:57:00.000000Z
GOOG,200.8,200.93,200.55,200.9,39596,2025-01-21T09:56:00.000000Z
GOOG,200.33,201.03,200.315,200.83,97479,2025-01-21T09:55:00.000000Z
GOOG,200.505,200.505,200.12,200.33,51203,2025-01-21T09:54:00.000000Z
GOOG,201.24,201.29,200.4,200.51,105633,2025-01-21T09:53:00.000000Z
GOOG,201.34,201.41,201.18,201.24,79020,2025-01-21T09:52:00.000000Z
GOOG,201.01,201.37,200.89,201.36,93163,2025-01-21T09:51:00.000000Z
GOOG,200.5,201.02,200.46,201.0072,55254,2025-01-21T09:50:00.000000Z
GOOG,200.58,200.77,200.3,200.4007,70546,2025-01-21T09:49:00.000000Z
GOOG,200.58,200.7895,200.48,200.59,71201,2025-01-21T09:48:00.000000Z
GOOG,200.21,200.65,200.15,200.5848,58781,2025-01-21T09:47:00.000000Z
GOOG,200.36,200.5,200.11,200.2489,61795,2025-01-21T09:46:00.000000Z
GOOG,200.08,200.45,200.0,200.36,69508,2025-01-21T09:45:00.000000Z
GOOG,200.281,200.281,199.85,200.06,68057,2025-01-21T09:44:00.000000Z
GOOG,199.83,200.34,199.7,200.2,65306,2025-01-21T09:43:00.000000Z
GOOG,200.21,200.32,199.7401,199.805,83362,2025-01-21T09:42:00.000000Z
GOOG,200.17,200.26,199.86,200.2,105798,2025-01-21T09:41:00.000000Z
GOOG,201.14,201.14,200.09,200.21,120295,2025-01-21T09:40:00.000000Z
GOOG,201.09,201.38,200.95,201.135,84568,2025-01-21T09:39:00.000000Z
GOOG,200.99,201.32,200.92,201.07,78834,2025-01-21T09:38:00.000000Z
GOOG,201.37,201.465,200.86,200.98,117016,2025-01-21T09:37:00.000000Z
GOOG,202.78,202.83,201.32,201.38,99010,2025-01-21T09:36:00.000000Z
GOOG,203.55,203.57,202.42,202.8899,158198,2025-01-21T09:35:00.000000Z
GOOG,203.69,203.79,203.31,203.52,128925,2025-01-21T09:34:00.000000Z
GOOG,202.7816,203.84,202.59,203.7197,139134,2025-01-21T09:33:00.000000Z
GOOG,202.71,202.98,202.35,202.825,116403,2025-01-21T09:32:00.000000Z
GOOG,201.7759,203.15,201.73,202.72,286867,2025-01-21T09:31:00.000000Z
GOOG,200.51,202.5,200.51,201.79,755573,2025-01-21T09:30:00.000000Z
GOOG,200.62,200.74,200.32,200.32,6055,2025-01-21T09:29:00.000000Z
GOOG,200.61,200.672,200.4,200.61,1958,2025-01-21T09:28:00.000000Z
GOOG,201.1,201.25,200.61,200.75,12347,2025-01-21T09:27:00.000000Z
GOOG,201.04,201.16,200.995,201.065,8792,2025-01-21T09:26:00.000000Z
GOOG,200.57,201.11,200.48,201.04,9804,2025-01-21T09:25:00.000000Z
GOOG,200.605,200.67,200.52,200.66,1203,2025-01-21T09:24:00.000000Z
GOOG,200.4503,200.66,200.4503,200.55,987,2025-01-21T09:23:00.000000Z
GOOG,200.4399,200.4891,200.4,200.46,1025,2025-01-21T09:22:00.000000Z
GOOG,200.31,200.49,200.31,200.43,1926,2025-01-21T09:21:00.000000Z
GOOG,200.514,200.57,200.31,200.4,9329,2025-01-21T09:20:00.000000Z
GOOG,200.51,200.58,200.5,200.5,2970,2025-01-21T09:19:00.000000Z
GOOG,200.73,200.78,200.5051,200.51,2717,2025-01-21T09:18:00.000000Z
GOOG,200.8,200.8,200.6801,200.73,959,2025-01-21T09:17:00.000000Z
GOOG,200.88,200.88,200.7,200.712,759,2025-01-21T09:16:00.000000Z
GOOG,200.83,200.91,200.83,200.84,678,2025-01-21T09:15:00.000000Z
GOOG,200.71,200.9,200.68,200.8,1095,2025-01-21T09:14:00.000000Z
GOOG,200.59,200.71,200.59,200.68,2115,2025-01-21T09:13:00.000000Z
GOOG,200.55,200.7,200.51,200.66,965,2025-01-21T09:12:00.000000Z
GOOG,200.7,200.7,200.519,200.519,1581,2025-01-21T09:11:00.000000Z
GOOG,200.605,200.7,200.5701,200.7,945,2025-01-21T09:10:00.000000Z
GOOG,200.75,200.75,200.57,200.59,6528,2025-01-21T09:09:00.000000Z
GOOG,200.63,200.74,200.6,200.74,873,2025-01-21T09:08:00.000000Z
GOOG,200.6275,200.66,195.68,200.5918,348,2025-01-21T09:07:00.000000Z
GOOG,200.72,200.72,200.51,200.52,2131,2025-01-21T09:06:00.000000Z
GOOG,200.96,200.96,200.65,200.74,5886,2025-01-21T09:05:00.000000Z
GOOG,200.94,201.14,200.906,200.91,5563,2025-01-21T09:04:00.000000Z
GOOG,200.79,200.96,200.79,200.94,1557,2025-01-21T09:03:00.000000Z
GOOG,200.84,200.95,200.79,200.79,1695,2025-01-21T09:02:00.000000Z
GOOG,200.7,200.83,200.698,200.7785,4816,2025-01-21T09:01:00.000000Z
GOOG,200.46,200.7,200.46,200.67,1706,2025-01-21T09:00:00.000000Z
GOOG,200.43,200.5,200.38,200.5,827,2025-01-21T08:59:00.000000Z
GOOG,200.5,200.5,200.43,200.45,1320,2025-01-21T08:58:00.000000Z
GOOG,200.47,200.5,200.45,200.5,1822,2025-01-21T08:57:00.000000Z
GOOG,200.39,200.47,200.35,200.47,1162,2025-01-21T08:56:00.000000Z
GOOG,200.42,200.47,200.34,200.365,687,2025-01-21T08:55:00.000000Z
GOOG,200.36,200.47,200.36,200.45,968,2025-01-21T08:54:00.000000Z
GOOG,200.38,200.39,200.33,200.39,636,2025-01-21T08:53:00.000000Z
GOOG,200.29,200.37,200.28,200.37,748,2025-01-21T08:52:00.000000Z
GOOG,200.37,200.4,200.28,200.28,972,2025-01-21T08:51:00.000000Z
GOOG,200.3664,200.3664,200.34,200.34,1547,2025-01-21T08:50:00.000000Z
GOOG,200.34,200.4,200.32,200.355,1624,2025-01-21T08:49:00.000000Z
GOOG,200.3,200.35,200.29,200.35,1992,2025-01-21T08:48:00.000000Z
GOOG,200.29,200.32,200.28,200.28,4206,2025-01-21T08:47:00.000000Z
GOOG,200.22,200.3,200.22,200.3,2457,2025-01-21T08:46:00.000000Z
GOOG,200.27,200.29,200.18,200.23,2020,2025-01-21T08:45:00.000000Z
GOOG,200.24,200.3452,200.1701,200.3452,1094,2025-01-21T08:44:00.000000Z
GOOG,200.1,200.25,200.1,200.2,780,2025-01-21T08:43:00.000000Z
GOOG,200.22,200.22,200.05,200.17,428,2025-01-21T08:42:00.000000Z
GOOG,200.272,200.3955,200.2202,200.2202,405,2025-01-21T08:41:00.000000Z
GOOG,200.41,200.41,200.29,200.35,1021,2025-01-21T08:40:00.000000Z
GOOG,200.48,200.54,200.41,200.41,4307,2025-01-21T08:39:00.000000Z
GOOG,200.401,200.48,200.36,200.47,2104,2025-01-21T08:38:00.000000Z
GOOG,200.38,200.44,200.38,200.44,2151,2025-01-21T08:37:00.000000Z
GOOG,200.26,200.42,200.22,200.41,1330,2025-01-21T08:36:00.000000Z
GOOG,200.4,200.4,200.11,200.17,1536,2025-01-21T08:35:00.000000Z
GOOG,200.3017,200.42,200.3017,200.4,525,2025-01-21T08:34:00.000000Z
GOOG,200.28,200.38,200.23,200.38,3389,2025-01-21T08:33:00.000000Z
GOOG,200.02,200.28,199.92,200.28,30135,2025-01-21T08:32:00.000000Z
GOOG,199.94,200.14,199.94,200.04,13635,2025-01-21T08:31:00.000000Z
GOOG,199.91,199.97,199.91,199.91,604,2025-01-21T08:30:00.000000Z
GOOG,200.0,200.0,199.91,199.91,554,2025-01-21T08:29:00.000000Z
GOOG,199.8,199.9978,199.79,199.95,1655,2025-01-21T08:28:00.000000Z
GOOG,199.8,199.8,199.61,199.66,941,2025-01-21T08:27:00.000000Z
GOOG,199.63,199.81,199.63,199.72,1824,2025-01-21T08:26:00.000000Z
GOOG,199.78,199.78,199.629,199.63,539,2025-01-21T08:25:00.000000Z
GOOG,199.96,199.97,199.79,199.79,483,2025-01-21T08:24:00.000000Z
GOOG,199.95,200.0,199.9025,199.98,1865,2025-01-21T08:23:00.000000Z
GOOG,199.84,199.97,199.83,199.93,1213,2025-01-21T08:22:00.000000Z
GOOG,199.7,199.86,199.7,199.83,2611,2025-01-21T08:21:00.000000Z
GOOG,199.5999,199.7,199.59,199.7,1942,2025-01-21T08:20:00.000000Z
GOOG,199.51,199.6,199.51,199.6,265,2025-01-21T08:19:00.000000Z
GOOG,199.43,199.6,199.42,199.55,1630,2025-01-21T08:18:00.000000Z
GOOG,199.4,199.43,199.4,199.42,309,2025-01-21T08:17:00.000000Z
GOOG,199.34,199.43,199.33,199.3904,439,2025-01-21T08:16:00.000000Z
GOOG,199.37,199.3793,199.32,199.32,415,2025-01-21T08:15:00.000000Z
